"url","searchString","ranking","searchPageUrl","searchPageLoadedUrl","isAdvertisement","name","description","price","categoryName","address","neighborhood","street","street_name__001","street_name__002","city","postalCode","state","countryCode","website","phone","phoneUnformatted","claimThisBusiness","location__lat","location__lng","locatedIn","plusCode","menu","totalScore","permanentlyClosed","placeId","cid","reviewsCount","imagesCount","reserveTableUrl","googleFoodUrl","hotelStars","hotelDescription","depth","originalStartUrl","referrerUrl","domain","emails__001","emails__002","emails__003","emails__004","phonesUncertain__001","twitters__-","instagrams__-","phonesUncertain__002","facebooks__-","youtubes__001","youtubes__002","emails","phones","phonesUncertain","linkedIns","twitters","instagrams","facebooks","youtubes","tiktoks","pinterests","discords","reviews__name","reviews__text","reviews__textTranslated","reviews__publishAt","reviews__publishedAtDate","reviews__likesCount","reviews__reviewId","reviews__reviewUrl","reviews__reviewerId","reviews__reviewerUrl","reviews__reviewerPhotoUrl","reviews__reviewerNumberOfReviews","reviews__isLocalGuide","reviews__reviewOrigin","reviews__stars","reviews__rating","reviews__responseFromOwnerDate","reviews__responseFromOwnerText","reviews__reviewImageUrls__001","reviews__reviewImageUrls__002","reviews__reviewImageUrls__003","reviews__reviewImageUrls__004","reviews__reviewImageUrls__005","reviews__reviewImageUrls__006","reviews__reviewImageUrls__007","reviews__reviewContext__Visited on","reviews__reviewContext__Wait time","additional_data__similarHotelsNearby","additional_data__mapped_category__Historical Sites & Landmarks__-","additional_data__mapped_category__historical sites & landmarks__-","additional_data__peopleAlsoSearch__category","additional_data__peopleAlsoSearch__title","additional_data__peopleAlsoSearch__reviewsCount","additional_data__peopleAlsoSearch__totalScore","additional_data__additionalInfo__Accessibility__Wheelchair-accessible entrance","additional_data__additionalInfo__Amenities__Toilets","additional_data__additionalInfo__Service options__Onsite services","additional_data__additionalInfo__Highlights__3D movies","additional_data__placesTags__title","additional_data__placesTags__count","additional_data__additionalInfo__Accessibility__Wheelchair accessible parking lot","additional_data__additionalInfo__Offerings__Food","additional_data__additionalInfo__Children__Good for kids","additional_data__additionalInfo__Accessibility__Wheelchair accessible entrance","additional_data__additionalInfo__Offerings__Arcade games","additional_data__additionalInfo__Amenities__Restroom","additional_data__additionalInfo__Amenities__Restaurant","additional_data__additionalInfo__Crowd__Family-friendly","additional_data__additionalInfo__Payments__Credit cards","additional_data__additionalInfo__Payments__NFC mobile payments","additional_data__additionalInfo__Payments__Debit cards","additional_data__updatesFromCustomers","additional_data__imageUrls__001","additional_data__imageUrls__002","additional_data__imageUrls__003","additional_data__subTitle","additional_data__additionalInfo__Accessibility__Wheelchair-accessible car park","additional_data__mapped_category__Business Services__-","additional_data__mapped_category__Events & Festivals__-","additional_data__mapped_category__Shopping__-","additional_data__mapped_category__Indoor Recreation__-","additional_data__popularTimesLiveText","additional_data__openingHours__day","additional_data__openingHours__hours","additional_data__popularTimesHistogram__|","additional_data__popularTimesHistogram__|__hour","additional_data__popularTimesHistogram__|__occupancyPercent","additional_data__reviewsTags__title","additional_data__reviewsTags__count","additional_data__additionalInfo__Accessibility__Wheelchair-accessible toilet","additional_data__additionalInfo__Accessibility__Wheelchair-accessible seating","additional_data__additionalInfo__Service options__On-site services","additional_data__additionalInfo__Accessibility__Wheelchair accessible seating","additional_data__additionalInfo__Accessibility__Wheelchair accessible restroom","additional_data__updatesFromCustomers__postDate","additional_data__updatesFromCustomers__postedBy__name","additional_data__updatesFromCustomers__postedBy__url","additional_data__updatesFromCustomers__postedBy__title","additional_data__updatesFromCustomers__postedBy__totalReviews","additional_data__popularTimesLivePercent","additional_data__popularTimesHistogram__Su__hour","additional_data__popularTimesHistogram__Su__occupancyPercent","additional_data__popularTimesHistogram__Fr__hour","additional_data__popularTimesHistogram__Fr__occupancyPercent","additional_data__popularTimesHistogram__Sa__hour","additional_data__popularTimesHistogram__Sa__occupancyPercent","additional_data__popularTimesHistogram","additional_data__categories__001","additional_data__categories__002","additional_data__categories__003","additional_data__questionsAndAnswers__question","additional_data__questionsAndAnswers__answers__answer","additional_data__questionsAndAnswers__askDate","additional_data__reviewsDistribution","additional_data__mapped_category__Performing Arts & Theater__-","additional_data__reviewsDistribution__oneStar","additional_data__reviewsDistribution__twoStar","additional_data__reviewsDistribution__threeStar","additional_data__reviewsDistribution__fourStar","additional_data__reviewsDistribution__fiveStar","additional_data__mapped_category__Health & Medical__-","additional_data__mapped_category__Real Estate & Property__-","additional_data__mapped_category__Cinemas & Theaters__-","matched_categories","unmatched_categories","google_sub_categories"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mahashi J. Mtsweni","Lots of restaurants to visit especially those loved by kids.","null","6 days ago","2024-09-25T04:16:14.188Z","0","ChdDSUhNMG9nS0VJQ0FnSUNubXJuZjZ3RRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNubXJuZjZ3RRAB!2m1!1s0x0:0xcf7d77ffe3f55aa3!3m1!1s2@1:CIHM0ogKEICAgICnmrnf6wE%7CCgsIjp3OtwYQkMLwWQ%7C?hl=en","114531473336803294629","https://www.google.com/maps/contrib/114531473336803294629?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWbQN3-fcpsdKQH8KoIbxBhZ72cROOCY97eHnRu5D8R5cXU_Zer=s120-c-rp-mo-ba4-br100","120","True","Google","5","null","null","null","","","","","","","","","","","","","People also search for","Nu Metro Bedford","932","4.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","management","18","","","","","True","","","","","","","8","0","8","0","8","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Innocent Radebe","null","null","a week ago","2024-09-22T06:25:31.777Z","0","ChZDSUhNMG9nS0VJQ0FnSUNueUtMNGJREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNueUtMNGJREAE!2m1!1s0x0:0xcf7d77ffe3f55aa3!3m1!1s2@1:CIHM0ogKEICAgICnyKL4bQ%7CCgwI2_C-twYQsOvj8gI%7C?hl=en","113107129425615766662","https://www.google.com/maps/contrib/113107129425615766662?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJbAvoBOMLqEgvVfwj2bIBWtCkSc2gmeOEIrvZKypiiPaXLgQ=s120-c-rp-mo-ba3-br100","0","False","Google","5","null","null","null","","","","","","","","","","","","","People also search for","Ster-Kinekor","205","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","toilets","14","","","","","","","","","","","","9","21","9","18","9","30","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","jesse maluleke","Mind blowing","null","a week ago","2024-09-20T07:45:47.117Z","0","ChZDSUhNMG9nS0VJQ0FnSURIMjR2TkxnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIMjR2TkxnEAE!2m1!1s0x0:0xcf7d77ffe3f55aa3!3m1!1s2@1:CIHM0ogKEICAgIDH24vNLg%7CCgsIq9C0twYQsI31Nw%7C?hl=en","100828726496029129104","https://www.google.com/maps/contrib/100828726496029129104?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWoMXfqkVSUqlnBUPhg8qYkjLKZlUfZsiWkNyec3qdSZ5FlEh3L=s120-c-rp-mo-ba3-br100","37","True","Google","5","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","self service","12","","","","","","","","","","","","10","37","10","30","10","51","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","kiosk","11","","","","","","","","","","","","11","53","11","43","11","71","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","slushies","8","","","","","","","","","","","","12","64","12","55","12","87","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","self help","7","","","","","","","","","","","","13","69","13","60","13","97","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","generators","5","","","","","","","","","","","","14","67","14","60","14","100","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","flavour","5","","","","","","","","","","","","15","61","15","59","15","96","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","53","16","59","16","91","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","43","17","61","17","84","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","34","18","60","18","74","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","23","19","52","19","59","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","13","20","37","20","40","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","0","21","0","21","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0","22","0","22","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0","23","0","23","0","","","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/search/?api=1&query=Ster-Kinekor&query_place_id=ChIJkyyxNAphlR4RKaLoPDttMws","Cinemas & Theaters","3","https://www.google.com/maps/search/Cinemas%20&%20Theaters/@-25.699465102930105,28.222317232751685,16z?hl=en","null","0","Ster-Kinekor","null","null","Movie theater","Fehrsen St, Brooklyn, Pretoria, 0145, South Africa","Brooklyn","Fehrsen St","Pretoria","","Pretoria","0145","null","ZA","http://www.sterkinekor.com/","null","null","1","-25.7713197","28.2340295","Brooklyn Mall","66HM+FJ Pretoria, South Africa","null","4","0","ChIJkyyxNAphlR4RKaLoPDttMws","807108859421827625","205","5","null","null","null","null","null","null","null","null","","","","","","","","","","","","null","null","null","null","null","null","null","null","null","null","null","Motshedisi Rapabi","null","null","2 months ago","2024-07-04T16:46:13.719Z","0","ChZDSUhNMG9nS0VJQ0FnSUNyelBHWkxREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNyelBHWkxREAE!2m1!1s0x0:0xb336d3b3ce8a229!3m1!1s2@1:CIHM0ogKEICAgICrzPGZLQ%7CCgwI1aObtAYQqNeH1wI%7C?hl=en","112819250267599598553","https://www.google.com/maps/contrib/112819250267599598553?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLALWbRs76ltH8MafdwQwpZues2Vf55HVGmWFHNuI7CCzyJ3g=s120-c-rp-mo-br100","1","False","Google","5","null","null","null","","","","","","","","","","null","","","People also search for","Ster-Kinekor Brooklyn Commercial","391","3.7","","","","","","","","True","True","True","","","","","True","","","null","https://lh5.googleusercontent.com/p/AF1QipOo3sabIe4gM_LvfFMkene_pUUvoQ78gVlCcxQ2=w1920-h1080-k-no","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGB_CfWf4Y7nKJMEqKTJYnQmM5PxxOojFoxJzOOWCm29d3PgeLtBbSPttJ4hr-m5JtcDIk8a-vGF_0kN8mwU3AHcvTUdodpRix1zcqBI7DcVx_PVuHgw5N28qSQx98kg_lYaz-ncjpg9D6yT0R6ZC4zzeE6q0Hv-NRgEjoIcJx7DhjbabSJa9cMPo596S2PB7KlrWc=w1920-h1080-k-no","https://lh5.googleusercontent.com/p/AF1QipMpmKmJjgJvbU5-uIlEyU8dO3ogrvQYX36gQ8_Z=w1920-h1080-k-no","null","","","","","","null","","","","","","experience","14","","","","","","","","","","","null","","","","","","","null","Movie theater","","","Movies showing currently","No Joy on what is showing","5 years ago","","","16","6","24","76","83","","","Movie theater","['movie theater']","null","['Cinemas & Theaters']"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Brendon Kgomo","The employees were extremely helpful with the issue I had with booking, the establishment and it's are incredibly clean and I found the snack bar more than accommodating with a variety of options you can choose from. Overall, a great place for anyone who wants to watch a movie and be able to relax also","null","6 months ago","2024-03-04T18:20:16.058Z","0","ChZDSUhNMG9nS0VJQ0FnSUM5LXVTRkJBEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5LXVTRkJBEAE!2m1!1s0x0:0xb336d3b3ce8a229!3m1!1s2@1:CIHM0ogKEICAgIC9-uSFBA%7CCgsI4KGYrwYQoLX4Gw%7C?hl=en","107383086945476742663","https://www.google.com/maps/contrib/107383086945476742663?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXSd4y1mHhOMsz9JF7bwM32mWhApStV6RL0Kf5mAXDqOsUwJHZq=s120-c-rp-mo-ba3-br100","31","True","Google","5","null","null","null","","","","","","","","","","","","","People also search for","Sterland Mall","4903","4.1","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","sound","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
